0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446069,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446069,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446069,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446069,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446069,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446069,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446069,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446069,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446069,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446069,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446069,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446069,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446069,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446069,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446069,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446069,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446069,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446069,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446069,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446069,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446069,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446068,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
0.034735,3.252145,0.781802,0.065357,0.060902,-0.747584,0.658131,-0.446069,0.392313,0.358681,0.514857,-0.063893,0.173559,-0.393006,-0.263795,-0.200161,0.504207,-0.108054,0.028536,0.134307,-0.021637,0.158127,-0.414247,0.595857,-0.417133,1.123241,0.122259,0.012824,0.111508,-0.422123,-0.565408,0.452551,1.071168,-0.111381,-0.016136,-0.087158
